"Term","Catalog.Nbr","Acad.Prog","ID","Grade_numeric","Grade_character"
2017,"A1","CB019",1117,56,NA
2017,"A1","CB020",399,86,NA
2017,"A1","SB016",1248,32,NA
2017,"A1","SB016",758,73,NA
2017,"A1","CB019",980,88,NA
2017,"A1","CB003",1076,77,NA
2017,"A1","CB001",1148,55,NA
2017,"A1","CB019",952,68,NA
2017,"A1","CB019",1048,73,NA
2017,"A1","CB001",1230,21,NA
2017,"A1","CB004",1149,28,NA
2017,"A1","SB001",966,95,NA
2017,"A1","SB001",1171,NA,"AB"
2017,"A1","CB003",1055,100,NA
2017,"A1","EB001",1191,85,NA
2017,"A1","SB001",1237,36,NA
2017,"A1","CB004",1022,46,NA
2017,"A1","CB019",1232,70,NA
2017,"A1","SB001",1099,NA,"AB"
2017,"A1","CB003",1210,73,NA
2017,"A1","CB004",1030,73,NA
2017,"A1","CB004",1029,52,NA
2017,"A1","CB003",1046,93,NA
2017,"A1","SB001",1258,33,NA
2017,"A1","CB001",954,41,NA
2017,"A1","CB001",998,41,NA
2017,"A1","CB001",741,67,NA
2017,"A1","CB001",536,NA,"UP"
2017,"A1","EB015",1088,18,NA
2017,"A1","CG031",1262,56,NA
2017,"A1","SB001",1074,72,NA
2017,"A1","CB003",1183,93,NA
2017,"A1","CB019",1000,81,NA
2017,"A1","CB003",977,81,NA
2017,"A1","SB001",1031,61,NA
2017,"A1","CB004",1122,88,NA
2017,"A1","CB004",1206,66,NA
2017,"A1","CB019",689,90,NA
2017,"A1","CB001",1211,31,NA
2017,"A1","CB001",1065,56,NA
2017,"A1","CB001",1026,50,NA
2017,"A1","CB004",1136,62,NA
2017,"A1","CB019",969,76,NA
2017,"A1","CB004",1146,28,NA
2017,"A1","SB001",937,61,NA
2017,"A1","SB016",637,NA,"AB"
2017,"A1","SB016",904,30,NA
2017,"A1","CB001",992,37,NA
2017,"A1","CB004",1127,84,NA
2017,"A1","CB003",1018,93,NA
2017,"A1","CB003",1107,84,NA
2017,"A1","SB001",1184,70,NA
2017,"A1","CB001",829,NA,"DE"
2017,"A1","CB003",1209,69,NA
2017,"A1","CB004",1002,22,NA
2017,"A1","CB004",959,53,NA
2017,"A1","SB001",1015,84,NA
2017,"A1","CB019",942,70,NA
2017,"A1","CB004",974,50,NA
2017,"A1","CB004",1032,62,NA
2017,"A1","CB003",1163,61,NA
2017,"A1","CB001",763,NA,"AB"
2017,"A1","CB004",1035,71,NA
2017,"A1","SB016",900,28,NA
2017,"A1","SB001",104,25,NA
2017,"A1","CB001",1176,26,NA
2017,"A1","CB001",1109,31,NA
2017,"A1","SB001",1231,25,NA
2017,"A1","CB004",791,63,NA
2017,"A1","CB003",978,82,NA
2017,"A1","CB001",1201,35,NA
2017,"A1","CB019",709,89,NA
2017,"A1","CB004",1043,40,NA
2017,"A1","CB001",695,32,NA
2017,"A1","SB001",547,NA,"AB"
2017,"A1","CB003",1185,94,NA
2017,"A1","SB001",975,41,NA
2017,"A1","CB026",1152,56,NA
2017,"A1","CB003",1019,89,NA
2017,"A1","CB001",799,25,NA
2017,"A1","CB001",1010,37,NA
2017,"A1","SB001",877,42,NA
2017,"A1","SB001",1092,69,NA
2017,"A1","SB001",963,90,NA
2017,"A1","CB011",348,100,NA
2017,"A1","SB001",1255,78,NA
2017,"A1","CB001",1175,11,NA
2017,"A1","CB001",1252,8,NA
2017,"A1","SB001",1100,20,NA
2017,"A1","SB001",1172,77,NA
2017,"A1","SB001",939,NA,"LOA"
2017,"A1","CB004",1253,54,NA
2017,"A1","CB004",739,41,NA
2017,"A1","SB001",1114,16,NA
2017,"A1","CB004",962,62,NA
2017,"A1","CB004",869,NA,"AB"
2017,"A1","CB004",1087,NA,"AB"
2017,"A1","CB001",344,17,NA
2017,"A1","CB001",984,61,NA
2017,"A1","SB001",1192,37,NA
2017,"A1","CB004",1036,18,NA
2017,"A1","CB019",1020,84,NA
2017,"A1","SB016",913,53,NA
2017,"A1","CB001",1259,28,NA
2017,"A1","SB001",1118,59,NA
2017,"A1","CB001",885,35,NA
2017,"A1","CB019",1123,79,NA
2017,"A1","EB001",1070,64,NA
2017,"A1","CB001",455,62,NA
2017,"A1","CB019",1103,50,NA
2017,"A1","CB019",1137,93,NA
2017,"A1","CB001",792,37,NA
2017,"A1","CB019",893,70,NA
2017,"A1","SB001",713,46,NA
2017,"A1","SB001",1096,29,NA
2017,"A1","CB001",1053,35,NA
2017,"A1","CB003",1112,67,NA
2017,"A1","CB004",1215,50,NA
2017,"A1","CB026",703,97,NA
2017,"A1","CB019",676,79,NA
2017,"A1","CB003",985,69,NA
2017,"A1","CB004",1084,52,NA
2017,"A1","CB019",1090,72,NA
2017,"A1","CB001",943,53,NA
2017,"A1","SB001",1059,28,NA
2017,"A1","CB003",1014,92,NA
2017,"A1","CB023",719,62,NA
2017,"A1","SB016",938,38,NA
2017,"A1","CB004",856,57,NA
2017,"A1","SB016",1110,17,NA
2017,"A1","SB001",1069,40,NA
2017,"A1","SB016",860,33,NA
2017,"A1","CB024",1228,75,NA
2017,"A1","CB001",968,17,NA
2017,"A1","CB004",1216,NA,"AB"
2017,"A1","CB004",929,85,NA
2017,"A1","SB001",1212,91,NA
2017,"A1","CB019",1167,88,NA
2017,"A1","CB001",1198,63,NA
2017,"A1","CB001",1049,24,NA
2017,"A1","SB001",919,NA,"AB"
2017,"A1","CB011",561,56,NA
2017,"A1","CB001",1071,40,NA
2017,"A1","SB001",1062,59,NA
2017,"A1","CB004",1240,52,NA
2017,"A1","SB001",920,NA,"AB"
2017,"A1","CB004",1129,38,NA
2017,"A1","CB001",1115,38,NA
2017,"A1","CB001",832,NA,"UP"
2017,"A1","SB001",837,27,NA
2017,"A1","SB001",1113,NA,"UP"
2017,"A1","CB019",1017,91,NA
2017,"A1","CB003",1202,31,NA
2017,"A1","CB019",1217,72,NA
2017,"A1","SB016",925,18,NA
2017,"A1","CB004",1077,31,NA
2017,"A1","CG031",328,83,NA
2017,"A1","CB001",917,NA,"UP"
2017,"A1","SB001",1078,34,NA
2017,"A1","CB004",844,NA,"AB"
2017,"A1","CB019",48,82,NA
2017,"A1","SB001",1189,100,NA
2017,"A1","SB001",1257,24,NA
2017,"A1","SB001",685,11,NA
2017,"A1","CB004",1173,75,NA
2017,"A1","CB004",1153,32,NA
2017,"A1","CB003",995,68,NA
2017,"A1","CB003",990,82,NA
2017,"A1","CB003",1147,83,NA
2017,"A1","SB001",752,81,NA
2017,"A1","CB003",953,71,NA
2017,"A1","CB003",1236,12,NA
2017,"A1","HB001",610,38,NA
2017,"A1","CB001",1145,34,NA
2017,"A1","CB001",1141,NA,"AB"
2017,"A1","CB003",989,70,NA
2017,"A1","SB001",1128,28,NA
2017,"A1","CB001",1104,32,NA
2017,"A1","CB001",649,30,NA
2017,"A1","CB003",1223,84,NA
2017,"A1","SB001",1235,50,NA
2017,"A1","CB003",1058,78,NA
2017,"A1","CB004",1133,100,NA
2017,"A1","CB001",1061,65,NA
2017,"A1","SB001",338,NA,"AB"
2017,"A1","CB001",1116,65,NA
2017,"A1","SB001",928,64,NA
2017,"A1","CB004",951,37,NA
2017,"A1","CB001",912,38,NA
2017,"A1","SB001",1042,65,NA
2017,"A1","CB019",1218,73,NA
2017,"A1","CB003",1005,70,NA
2017,"A1","CB003",1091,91,NA
2017,"A1","SB001",878,34,NA
2017,"A1","CB019",1213,60,NA
2017,"A1","SB001",957,88,NA
2017,"A1","HB001",1003,100,NA
2017,"A1","CB019",1025,81,NA
2017,"A1","SB001",999,61,NA
2017,"A1","CB019",950,63,NA
2017,"A1","HZ092",1329,75,NA
2017,"A1","SB001",1023,62,NA
2017,"A1","CB004",1188,56,NA
2017,"A1","CB004",675,48,NA
2017,"A1","CB001",1220,53,NA
2017,"A1","SB001",907,85,NA
2017,"A1","CB024",1006,31,NA
2017,"A1","SB001",1190,35,NA
2017,"A1","CB003",1063,76,NA
2017,"A1","CB004",945,71,NA
2017,"A1","CB003",987,97,NA
2017,"A1","CB001",761,32,NA
2017,"A1","CB001",1126,41,NA
2017,"A1","CB003",1168,69,NA
2017,"A1","CB019",997,76,NA
2017,"A1","SB001",1054,100,NA
2017,"A1","SB001",671,81,NA
2017,"A1","CB001",1093,25,NA
2017,"A1","CB004",680,67,NA
2017,"A1","SB001",1011,54,NA
2017,"A1","SB001",1196,50,NA
2017,"A2","CB020",888,100,NA
2017,"A2","CB025",1105,86,NA
2017,"A2","CB023",970,76,NA
2017,"A2","CB026",1021,93,NA
2017,"A2","EB010",1075,85,NA
2017,"A2","CB011",722,40,NA
2017,"A2","CB026",1072,82,NA
2017,"A2","CB026",732,78,NA
2017,"A2","CB001",1124,NA,"AB"
2017,"A2","CB020",805,83,NA
2017,"A2","CB020",207,80,NA
2017,"A2","CB015",1101,66,NA
2017,"A2","EB011",1225,78,NA
2017,"A2","CB026",1143,71,NA
2017,"A2","CB015",1135,67,NA
2017,"A2","CB025",960,89,NA
2017,"A2","CB026",1241,82,NA
2017,"A2","CB023",1154,82,NA
2017,"A2","CB025",1050,78,NA
2017,"A2","CB023",820,41,NA
2017,"A2","CB015",915,78,NA
2017,"A2","CB023",961,44,NA
2017,"A2","CB011",72,NA,"LOA"
2017,"A2","SB001",1008,33,NA
2017,"A2","CB025",1064,72,NA
2017,"A2","CB025",1097,74,NA
2017,"A2","CB023",707,64,NA
2017,"A2","CB018",908,87,NA
2017,"A2","CB023",1177,31,NA
2017,"A2","CB011",698,NA,"47A"
2017,"A2","CB011",1047,25,NA
2017,"A2","CB023",842,33,NA
2017,"A2","CB026",1085,87,NA
2017,"A2","CB011",668,69,NA
2017,"A2","CB015",813,32,NA
2017,"A2","CB011",1121,47,NA
2017,"A2","CB026",1233,98,NA
2017,"A2","CB023",1083,44,NA
2017,"A2","CB026",973,87,NA
2017,"A2","CB011",1079,35,NA
2017,"A2","CB026",1239,84,NA
2017,"A2","CB026",979,95,NA
2017,"A2","CB026",1260,97,NA
2017,"A2","CB011",1044,67,NA
2017,"A2","SB001",853,59,NA
2017,"A2","CB020",1056,84,NA
2017,"A2","CB025",1161,96,NA
2017,"A2","CB015",840,52,NA
2017,"A2","SB001",1162,36,NA
2017,"A2","CB025",986,89,NA
2017,"A2","CB020",786,77,NA
2017,"A2","CB011",940,48,NA
2017,"A2","CB020",770,84,NA
2017,"A2","CB020",772,73,NA
2017,"A2","CB025",1038,91,NA
2017,"A2","CB011",784,70,NA
2017,"A2","CB026",996,92,NA
2017,"A2","CB011",821,53,NA
2017,"A2","CB025",1089,70,NA
2017,"A2","CB011",733,44,NA
2017,"A2","CB024",1151,64,NA
2017,"A2","CB025",1001,77,NA
2017,"A2","CB011",806,39,NA
2017,"A2","CB023",1009,NA,"48A"
2017,"A2","CB011",816,70,NA
2017,"A2","CB015",775,52,NA
2017,"A2","CB011",520,38,NA
2017,"A2","CB025",1263,NA,"AB"
2017,"A2","CB024",1251,44,NA
2017,"A2","CB023",1094,53,NA
2017,"A2","CB026",1140,79,NA
2017,"A2","CB023",1160,73,NA
2017,"A2","CB025",1057,67,NA
2017,"A2","CB025",1132,100,NA
2017,"A2","CB026",1012,71,NA
2017,"A2","CB025",1027,90,NA
2018,"A1","CB004",1418,64,NA
2018,"A1","CB001",528,52,NA
2018,"A1","CB004",1269,38,NA
2018,"A1","CB003",1435,73,NA
2018,"A1","CB023",1325,NA,"UP"
2018,"A1","CB003",1510,83,NA
2018,"A1","CB003",1204,76,NA
2018,"A1","CB001",1518,42,NA
2018,"A1","EB011",642,NA,"DPR"
2018,"A1","SB001",1357,58,NA
2018,"A1","CB001",1390,20,NA
2018,"A1","CB004",1453,60,NA
2018,"A1","CB011",1372,NA,"DPR"
2018,"A1","CB019",1037,86,NA
2018,"A1","CB019",1349,84,NA
2018,"A1","CB003",1282,90,NA
2018,"A1","SB001",1194,NA,"AB"
2018,"A1","SB001",1442,52,NA
2018,"A1","CB019",1326,83,NA
2018,"A1","SB001",1156,29,NA
2018,"A1","SB001",231,NA,"AB"
2018,"A1","SB001",1557,40,NA
2018,"A1","CB003",1319,80,NA
2018,"A1","CB001",1574,42,NA
2018,"A1","CB004",1551,NA,"UP"
2018,"A1","CB001",1250,35,NA
2018,"A1","SB001",1272,54,NA
2018,"A1","HB001",1541,40,NA
2018,"A1","CB019",1321,75,NA
2018,"A1","CB003",1560,NA,"DPR"
2018,"A1","SB001",1544,NA,"DPR"
2018,"A1","CB003",1538,79,NA
2018,"A1","CB003",1456,72,NA
2018,"A1","SB001",1451,84,NA
2018,"A1","SB001",1494,54,NA
2018,"A1","CB003",1274,87,NA
2018,"A1","SB001",1500,61,NA
2018,"A1","SB001",1358,75,NA
2018,"A1","SB001",460,NA,"DPR"
2018,"A1","CB001",1362,29,NA
2018,"A1","SB001",1483,35,NA
2018,"A1","CB003",1513,70,NA
2018,"A1","SB001",1547,86,NA
2018,"A1","CB003",1298,50,NA
2018,"A1","CB003",1268,86,NA
2018,"A1","CB019",1495,72,NA
2018,"A1","CB004",1341,50,NA
2018,"A1","CB004",1400,59,NA
2018,"A1","CB001",1148,NA,"45A"
2018,"A1","CB004",1281,56,NA
2018,"A1","CB001",1230,30,NA
2018,"A1","SB001",1496,24,NA
2018,"A1","CB003",1377,39,NA
2018,"A1","SB001",1279,62,NA
2018,"A1","CB004",1328,63,NA
2018,"A1","CB001",1264,NA,"UP"
2018,"A1","SB001",1199,NA,"AB"
2018,"A1","CB001",1481,15,NA
2018,"A1","CB003",1289,89,NA
2018,"A1","CB019",1540,63,NA
2018,"A1","CB003",1399,93,NA
2018,"A1","CB003",1312,50,NA
2018,"A1","SB001",1522,NA,"INC"
2018,"A1","CB004",1420,37,NA
2018,"A1","CB019",1563,75,NA
2018,"A1","CB001",1539,21,NA
2018,"A1","CB001",1211,66,NA
2018,"A1","EB010",1376,70,NA
2018,"A1","CB004",1342,NA,"UP"
2018,"A1","CB004",1146,55,NA
2018,"A1","CB023",820,NA,"UP"
2018,"A1","CB004",1034,59,NA
2018,"A1","CB003",1478,72,NA
2018,"A1","SB001",1331,NA,"DPR"
2018,"A1","CB001",1424,30,NA
2018,"A1","CB004",1426,36,NA
2018,"A1","CB003",1572,36,NA
2018,"A1","SB001",1556,NA,"DPR"
2018,"A1","CB001",1552,NA,"DPR"
2018,"A1","SB001",1294,52,NA
2018,"A1","HB001",1476,51,NA
2018,"A1","SB001",1134,75,NA
2018,"A1","SB001",1523,52,NA
2018,"A1","CB003",1142,88,NA
2018,"A1","SB001",1370,76,NA
2018,"A1","CB004",1352,65,NA
2018,"A1","CB004",1497,72,NA
2018,"A1","SB001",880,32,NA
2018,"A1","SB001",946,NA,"DPR"
2018,"A1","CB004",1558,66,NA
2018,"A1","SB001",1470,22,NA
2018,"A1","CB004",1379,96,NA
2018,"A1","CB004",1396,63,NA
2018,"A1","CB001",1549,32,NA
2018,"A1","SB001",1486,36,NA
2018,"A1","CB003",1433,71,NA
2018,"A1","CB023",707,57,NA
2018,"A1","SB001",1559,NA,"DPR"
2018,"A1","SB001",1095,NA,"DPR"
2018,"A1","CB019",1391,66,NA
2018,"A1","SB001",104,37,NA
2018,"A1","CB001",1489,36,NA
2018,"A1","CB001",1109,29,NA
2018,"A1","CB019",1410,70,NA
2018,"A1","SB001",1165,53,NA
2018,"A1","CB001",1201,62,NA
2018,"A1","SB001",1354,70,NA
2018,"A1","CB004",1043,58,NA
2018,"A1","CB001",1546,57,NA
2018,"A1","CB004",1485,NA,"DPR"
2018,"A1","CB019",1311,70,NA
2018,"A1","CB003",1508,75,NA
2018,"A1","CB026",1152,53,NA
2018,"A1","CB001",1010,59,NA
2018,"A1","SB001",1170,NA,"DPR"
2018,"A1","SB001",1459,41,NA
2018,"A1","CB004",1450,37,NA
2018,"A1","CB019",1277,82,NA
2018,"A1","SB001",1368,53,NA
2018,"A1","CB003",1462,70,NA
2018,"A1","CB001",1252,NA,"DPR"
2018,"A1","CB001",1157,48,NA
2018,"A1","SB001",1509,37,NA
2018,"A1","CB004",1253,58,NA
2018,"A1","CB004",739,57,NA
2018,"A1","CB004",1369,NA,"UP"
2018,"A1","SB001",1438,NA,"UP"
2018,"A1","CB019",1564,41,NA
2018,"A1","SB001",1505,35,NA
2018,"A1","CB004",1247,66,NA
2018,"A1","CB003",1267,88,NA
2018,"A1","SB001",1333,NA,"DPR"
2018,"A1","SB001",1452,37,NA
2018,"A1","CB026",1401,33,NA
2018,"A1","CB004",1028,49,NA
2018,"A1","CB001",1363,42,NA
2018,"A1","CB019",1432,48,NA
2018,"A1","CB004",1517,42,NA
2018,"A1","CB003",1375,88,NA
2018,"A1","CB004",1284,41,NA
2018,"A1","CB003",1361,70,NA
2018,"A1","SB001",1526,50,NA
2018,"A1","HB001",1261,32,NA
2018,"A1","CB001",1427,59,NA
2018,"A1","CB001",965,NA,"UP"
2018,"A1","CB011",940,51,NA
2018,"A1","CB019",1265,69,NA
2018,"A1","CB003",1492,67,NA
2018,"A1","CB019",1511,68,NA
2018,"A1","SB001",1409,30,NA
2018,"A1","CB003",1506,79,NA
2018,"A1","CB001",1473,38,NA
2018,"A1","SB001",1524,NA,"DPR"
2018,"A1","CB001",1463,NA,"UP"
2018,"A1","CB004",1407,66,NA
2018,"A1","CB019",1512,57,NA
2018,"A1","CB001",1467,NA,"DPR"
2018,"A1","CB004",1405,33,NA
2018,"A1","SB016",1182,35,NA
2018,"A1","CU020",1520,51,NA
2018,"A1","SB001",919,NA,"DPR"
2018,"A1","CB001",1071,NA,"UP"
2018,"A1","CB003",1448,71,NA
2018,"A1","CB004",1313,50,NA
2018,"A1","CU020",1521,NA,"45A"
2018,"A1","CB023",1568,30,NA
2018,"A1","CB004",1129,53,NA
2018,"A1","CB001",1115,57,NA
2018,"A1","CB001",956,32,NA
2018,"A1","CB019",1525,72,NA
2018,"A1","CB004",1423,32,NA
2018,"A1","SB001",1464,27,NA
2018,"A1","CB004",1488,52,NA
2018,"A1","CB003",1445,70,NA
2018,"A1","CB001",25,NA,"DPR"
2018,"A1","CB001",1477,NA,"DPR"
2018,"A1","CB004",1275,50,NA
2018,"A1","SB001",1290,83,NA
2018,"A1","CG031",243,91,NA
2018,"A1","CB003",1202,51,NA
2018,"A1","EB022",1412,42,NA
2018,"A1","SB001",1309,32,NA
2018,"A1","SB001",1386,79,NA
2018,"A1","CB004",1441,43,NA
2018,"A1","CB001",1360,51,NA
2018,"A1","SB001",1287,63,NA
2018,"A1","SB016",686,42,NA
2018,"A1","SB001",1527,NA,"DPR"
2018,"A1","CB001",1446,27,NA
2018,"A1","SB001",1537,48,NA
2018,"A1","CB004",1490,NA,"UP"
2018,"A1","CB004",1153,41,NA
2018,"A1","CB004",1480,NA,"UP"
2018,"A1","SB001",1535,76,NA
2018,"A1","CB003",1380,70,NA
2018,"A1","CB001",1141,NA,"48A"
2018,"A1","CB004",1436,36,NA
2018,"A1","SB001",1394,29,NA
2018,"A1","CB004",882,70,NA
2018,"A1","CB004",1499,54,NA
2018,"A1","SB001",1193,55,NA
2018,"A1","CB003",1324,88,NA
2018,"A1","SB001",1166,44,NA
2018,"A1","CB004",1365,53,NA
2018,"A1","CB004",1444,65,NA
2018,"A1","CB003",1271,80,NA
2018,"A1","CB019",1422,56,NA
2018,"A1","CB001",1514,35,NA
2018,"A1","SB001",1102,63,NA
2018,"A1","SB001",1318,31,NA
2018,"A1","CB019",1455,70,NA
2018,"A1","CB004",1503,71,NA
2018,"A1","CB004",1421,61,NA
2018,"A1","CB004",1278,58,NA
2018,"A1","CB001",1425,36,NA
2018,"A1","CB003",1469,58,NA
2018,"A1","SB016",922,37,NA
2018,"A1","CB003",1403,76,NA
2018,"A1","HB003",982,NA,"DPR"
2018,"A1","CB019",950,66,NA
2018,"A1","CB004",1335,81,NA
2018,"A1","SB001",1532,NA,"DPR"
2018,"A1","CB003",1295,59,NA
2018,"A1","CB001",1080,NA,"47A"
2018,"A1","SB001",1039,69,NA
2018,"A1","SB001",1345,61,NA
2018,"A1","CB003",1338,50,NA
2018,"A1","CB001",761,36,NA
2018,"A1","CB003",1307,100,NA
2018,"A1","HB003",524,NA,"DPR"
2018,"A1","SB001",1519,51,NA
2018,"A1","CB001",1033,53,NA
2018,"A1","SB001",1434,NA,"DPR"
2018,"A1","HB003",1378,18,NA
2018,"A1","CB001",1273,65,NA
2018,"A1","SB001",1389,50,NA
2018,"A1","CB001",1350,53,NA
2018,"A1","CB019",801,76,NA
2018,"A1","CB003",1296,100,NA
2018,"A1","CB003",568,84,NA
2018,"A1","SB001",1382,52,NA
2018,"A1","CB001",814,NA,"DPR"
2018,"A2","CB024",1443,75,NA
2018,"A2","CB025",1466,71,NA
2018,"A2","CB015",1159,38,NA
2018,"A2","CB026",1315,85,NA
2018,"A2","CB024",1256,50,NA
2018,"A2","CB015",1098,53,NA
2018,"A2","CB023",1292,60,NA
2018,"A2","CB026",1374,65,NA
2018,"A2","CB001",1533,70,NA
2018,"A2","CB024",1457,57,NA
2018,"A2","CB023",1276,63,NA
2018,"A2","CB024",1531,51,NA
2018,"A2","CB024",1288,60,NA
2018,"A2","CB023",1392,36,NA
2018,"A2","CB026",1330,65,NA
2018,"A2","CB011",1406,60,NA
2018,"A2","CB026",1461,76,NA
2018,"A2","CB023",1416,NA,"AB"
2018,"A2","SB001",1304,70,NA
2018,"A2","CB025",1449,86,NA
2018,"A2","CB026",1283,82,NA
2018,"A2","CB011",1576,72,NA
2018,"A2","CB023",1024,62,NA
2018,"A2","SB001",1301,67,NA
2018,"A2","CB026",1398,71,NA
2018,"A2","CB020",1475,48,NA
2018,"A2","SB001",1008,56,NA
2018,"A2","CB023",1411,53,NA
2018,"A2","CB023",1332,32,NA
2018,"A2","CB026",1280,67,NA
2018,"A2","CB020",1543,61,NA
2018,"A2","CB018",1016,79,NA
2018,"A2","CB023",1221,54,NA
2018,"A2","CB025",1366,84,NA
2018,"A2","CB011",1040,50,NA
2018,"A2","CB023",1266,60,NA
2018,"A2","CB026",1364,81,NA
2018,"A2","CB011",1454,53,NA
2018,"A2","CB026",1353,70,NA
2018,"A2","CB023",1086,44,NA
2018,"A2","CB023",1177,50,NA
2018,"A2","CB011",1507,39,NA
2018,"A2","CB024",1545,62,NA
2018,"A2","CB026",1346,88,NA
2018,"A2","CB015",1344,NA,"UP"
2018,"A2","CB011",1515,51,NA
2018,"A2","CB011",1047,NA,"LOA"
2018,"A2","CB011",1121,56,NA
2018,"A2","CB023",1306,54,NA
2018,"A2","CB026",1339,89,NA
2018,"A2","CB025",1482,82,NA
2018,"A2","CB026",1458,93,NA
2018,"A2","CB026",1322,53,NA
2018,"A2","CB026",1351,78,NA
2018,"A2","CB023",1471,63,NA
2018,"A2","CB015",958,31,NA
2018,"A2","CB023",1484,66,NA
2018,"A2","CB023",1493,60,NA
2018,"A2","CB024",1385,60,NA
2018,"A2","CB020",1320,63,NA
2018,"A2","CB015",1222,57,NA
2018,"A2","CB020",1067,70,NA
2018,"A2","CB015",1393,63,NA
2018,"A2","CB023",1555,56,NA
2018,"A2","CB011",1045,43,NA
2018,"A2","CB015",1205,55,NA
2018,"A2","CB026",1356,72,NA
2018,"A2","CB011",1562,57,NA
2018,"A2","CB026",1300,80,NA
2018,"A2","CB011",1373,NA,"45A"
2018,"A2","CB015",1502,31,NA
2018,"A2","CB011",1548,NA,"45A"
2018,"A2","CB026",1270,84,NA
2018,"A2","CB026",1310,89,NA
2018,"A2","CB011",1429,72,NA
2018,"A2","SB001",1553,NA,"AB"
2018,"A2","CB023",1381,27,NA
2018,"A2","CB025",1528,33,NA
2018,"A2","CB020",1106,76,NA
2018,"A2","CB024",1402,72,NA
2018,"A2","CB025",1415,76,NA
2018,"A2","CB026",1570,90,NA
2018,"A2","CB025",1308,95,NA
2018,"A2","CB023",1314,75,NA
2018,"A2","CB023",1060,NA,"45A"
2018,"A2","CB020",1178,72,NA
2018,"A2","EB015",1387,NA,"45A"
2018,"A2","CB023",1404,37,NA
2018,"A2","CB024",1317,39,NA
2018,"A2","CB026",1316,67,NA
2018,"A2","CB023",1291,63,NA
2018,"A2","CB024",1340,55,NA
2018,"A2","CB020",1208,66,NA
2018,"A2","CB023",1355,67,NA
2018,"A2","CB023",1305,41,NA
2018,"A2","CB011",1529,60,NA
2018,"A2","SB001",1155,78,NA
2018,"A2","CB023",1439,67,NA
2018,"A2","CB026",1293,57,NA
2018,"A2","CB024",1006,54,NA
2018,"A2","CB024",1472,36,NA
2018,"A2","CB011",1417,40,NA
2018,"A2","CB011",1195,29,NA
2018,"A2","CB024",1465,70,NA
2018,"A2","CB020",1234,60,NA
2018,"A2","CB015",971,67,NA
2019,"A1","CB001",1778,43,NA
2019,"A1","CB001",528,64,NA
2019,"A1","SB001",1649,92,NA
2019,"A1","EB011",423,83,NA
2019,"A1","CB004",1833,63,NA
2019,"A1","CB019",1299,80,NA
2019,"A1","CB001",1518,56,NA
2019,"A1","CB003",1819,79,NA
2019,"A1","CB001",1603,34,NA
2019,"A1","CB001",1762,76,NA
2019,"A1","CB019",1829,78,NA
2019,"A1","CB004",1542,39,NA
2019,"A1","SB001",1460,47,NA
2019,"A1","SB001",1775,51,NA
2019,"A1","SB001",1630,78,NA
2019,"A1","EB001",1593,NA,"AB"
2019,"A1","CB019",1680,59,NA
2019,"A1","CB004",1730,61,NA
2019,"A1","CB004",1822,42,NA
2019,"A1","CB001",1650,57,NA
2019,"A1","CB003",1757,77,NA
2019,"A1","SB001",1156,NA,"AB"
2019,"A1","CB001",1764,16,NA
2019,"A1","SB001",1691,34,NA
2019,"A1","SB001",1013,85,NA
2019,"A1","SB001",1550,76,NA
2019,"A1","CB003",1794,56,NA
2019,"A1","CB019",1384,72,NA
2019,"A1","CB001",1651,NA,"UP"
2019,"A1","SB001",1798,79,NA
2019,"A1","SB001",1581,94,NA
2019,"A1","CB004",1687,42,NA
2019,"A1","SB001",1738,61,NA
2019,"A1","CB001",1246,NA,"AB"
2019,"A1","CB001",1371,77,NA
2019,"A1","CB001",1604,37,NA
2019,"A1","SB001",1732,67,NA
2019,"A1","CB004",1592,24,NA
2019,"A1","CB003",1821,88,NA
2019,"A1","CB001",1729,45,NA
2019,"A1","SB001",1805,67,NA
2019,"A1","CB019",1902,87,NA
2019,"A1","CB001",1881,59,NA
2019,"A1","CB003",1898,80,NA
2019,"A1","CB004",1728,73,NA
2019,"A1","CB019",988,71,NA
2019,"A1","CB001",1584,74,NA
2019,"A1","HB001",1786,11,NA
2019,"A1","CB004",1720,42,NA
2019,"A1","SB016",19,58,NA
2019,"A1","CB003",1782,82,NA
2019,"A1","SB001",1567,62,NA
2019,"A1","CB004",1615,NA,"AB"
2019,"A1","CB019",1708,70,NA
2019,"A1","CB004",1571,22,NA
2019,"A1","SB001",1639,29,NA
2019,"A1","CB003",1816,84,NA
2019,"A1","SB001",1752,79,NA
2019,"A1","CB001",1679,39,NA
2019,"A1","CB001",1264,62,NA
2019,"A1","CB004",1745,42,NA
2019,"A1","CB003",1610,83,NA
2019,"A1","CB003",1842,68,NA
2019,"A1","CB001",1880,75,NA
2019,"A1","CB004",1334,65,NA
2019,"A1","CB003",1590,94,NA
2019,"A1","CB004",1831,41,NA
2019,"A1","CB004",1812,NA,"AB"
2019,"A1","CB019",1540,83,NA
2019,"A1","SB001",1522,NA,"AB"
2019,"A1","SB001",1343,NA,"UP"
2019,"A1","CB004",1735,57,NA
2019,"A1","CB001",1695,58,NA
2019,"A1","CB001",1468,40,NA
2019,"A1","SB001",1807,67,NA
2019,"A1","CB001",1896,54,NA
2019,"A1","CB004",1420,80,NA
2019,"A1","CB003",1599,79,NA
2019,"A1","SB001",1203,78,NA
2019,"A1","CB019",1890,69,NA
2019,"A1","CB003",1656,66,NA
2019,"A1","CB019",1734,65,NA
